2026-02-02 20:35:14.247 - INFO - ====================================================================================================
2026-02-02 20:35:14.248 - INFO -  Kmer丰度转VCF工具|Kmer Abundance to VCF Converter
2026-02-02 20:35:14.249 - INFO - ====================================================================================================
2026-02-02 20:35:14.249 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/01.kmer_db/kmer_matrix_with_header.txt
2026-02-02 20:35:14.249 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf_快速模式/kmer.vcf.gz
2026-02-02 20:35:14.249 - INFO - 样本数|Number of samples: 181
2026-02-02 20:35:14.249 - INFO - 运行模式|Running mode: 快速模式（单次遍历）|Fast mode (single pass)
2026-02-02 20:35:14.249 - INFO - 染色体长度|Chromosome length: 1,000
2026-02-02 20:35:14.249 - INFO - 
2026-02-02 20:35:14.254 - INFO - ====================================================================================================
2026-02-02 20:35:14.254 - INFO -  快速模式转换（单次遍历）|Fast Mode Conversion (Single Pass)
2026-02-02 20:35:14.254 - INFO - ====================================================================================================
2026-02-02 20:35:14.254 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/01.kmer_db/kmer_matrix_with_header.txt
2026-02-02 20:35:14.254 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf_快速模式/kmer.vcf.gz
2026-02-02 20:35:14.254 - INFO - 染色体长度|Chromosome length: 1,000
2026-02-02 20:35:14.254 - INFO - 
2026-02-02 20:35:14.256 - INFO - 样本数量|Number of samples: 181
2026-02-02 20:35:14.256 - INFO - 预估kmer总数|Estimated total kmers: 17,341,634,442
2026-02-02 20:35:14.256 - INFO - 染色体数量|Number of chromosomes: 17341635
2026-02-02 20:35:14.256 - INFO - 
2026-02-02 20:35:17.432 - INFO - 开始转换数据行|Starting data line conversion...
2026-02-02 20:35:33.235 - INFO - 已处理|Processed: 1,000,000 kmers, 输出|output: 999,999
2026-02-03 11:51:12.150 - INFO - 已处理|Processed: 3,466,000,000 kmers, 输出|output: 3,465,999,999
2026-02-03 11:51:28.091 - INFO - 已处理|Processed: 3,467,000,000 kmers, 输出|output: 3,466,999,999
2026-02-03 11:51:44.012 - INFO - 已处理|Processed: 3,468,000,000 kmers, 输出|output: 3,467,999,999
2026-02-03 11:51:59.923 - INFO - 已处理|Processed: 3,469,000,000 kmers, 输出|output: 3,468,999,999
2026-02-03 11:52:15.760 - INFO - 已处理|Processed: 3,470,000,000 kmers, 输出|output: 3,469,999,999
2026-02-03 11:52:31.594 - INFO - 已处理|Processed: 3,471,000,000 kmers, 输出|output: 3,470,999,999
2026-02-03 11:52:47.452 - INFO - 已处理|Processed: 3,472,000,000 kmers, 输出|output: 3,471,999,999
2026-02-03 11:53:03.356 - INFO - 已处理|Processed: 3,473,000,000 kmers, 输出|output: 3,472,999,999
2026-02-03 11:53:19.236 - INFO - 已处理|Processed: 3,474,000,000 kmers, 输出|output: 3,473,999,999
2026-02-03 11:53:35.483 - INFO - 已处理|Processed: 3,475,000,000 kmers, 输出|output: 3,474,999,999
2026-02-03 11:53:51.359 - INFO - 已处理|Processed: 3,476,000,000 kmers, 输出|output: 3,475,999,999
2026-02-03 11:54:08.687 - INFO - 已处理|Processed: 3,477,000,000 kmers, 输出|output: 3,476,999,999
2026-02-03 11:54:24.494 - INFO - 已处理|Processed: 3,478,000,000 kmers, 输出|output: 3,477,999,999
2026-02-03 11:54:40.424 - INFO - 已处理|Processed: 3,479,000,000 kmers, 输出|output: 3,478,999,999
2026-02-03 11:54:56.278 - INFO - 已处理|Processed: 3,480,000,000 kmers, 输出|output: 3,479,999,999
2026-02-03 11:55:12.359 - INFO - 已处理|Processed: 3,481,000,000 kmers, 输出|output: 3,480,999,999
2026-02-03 11:55:28.535 - INFO - 已处理|Processed: 3,482,000,000 kmers, 输出|output: 3,481,999,999
2026-02-03 11:55:44.393 - INFO - 已处理|Processed: 3,483,000,000 kmers, 输出|output: 3,482,999,999
2026-02-03 11:56:00.868 - INFO - 已处理|Processed: 3,484,000,000 kmers, 输出|output: 3,483,999,999
2026-02-03 11:56:16.725 - INFO - 已处理|Processed: 3,485,000,000 kmers, 输出|output: 3,484,999,999
2026-02-03 11:56:33.063 - INFO - 已处理|Processed: 3,486,000,000 kmers, 输出|output: 3,485,999,999
2026-02-03 11:56:49.255 - INFO - 已处理|Processed: 3,487,000,000 kmers, 输出|output: 3,486,999,999
2026-02-03 11:57:05.719 - INFO - 已处理|Processed: 3,488,000,000 kmers, 输出|output: 3,487,999,999
2026-02-03 11:57:22.129 - INFO - 已处理|Processed: 3,489,000,000 kmers, 输出|output: 3,488,999,999
2026-02-03 11:57:38.046 - INFO - 已处理|Processed: 3,490,000,000 kmers, 输出|output: 3,489,999,999
2026-02-03 11:57:53.894 - INFO - 已处理|Processed: 3,491,000,000 kmers, 输出|output: 3,490,999,999
2026-02-03 11:58:10.029 - INFO - 已处理|Processed: 3,492,000,000 kmers, 输出|output: 3,491,999,999
2026-02-03 11:58:26.062 - INFO - 已处理|Processed: 3,493,000,000 kmers, 输出|output: 3,492,999,999
2026-02-03 11:58:41.911 - INFO - 已处理|Processed: 3,494,000,000 kmers, 输出|output: 3,493,999,999
2026-02-03 11:58:57.909 - INFO - 已处理|Processed: 3,495,000,000 kmers, 输出|output: 3,494,999,999
2026-02-03 11:59:13.746 - INFO - 已处理|Processed: 3,496,000,000 kmers, 输出|output: 3,495,999,999
2026-02-03 11:59:29.622 - INFO - 已处理|Processed: 3,497,000,000 kmers, 输出|output: 3,496,999,999
2026-02-03 11:59:45.537 - INFO - 已处理|Processed: 3,498,000,000 kmers, 输出|output: 3,497,999,999
2026-02-03 12:00:03.159 - INFO - 已处理|Processed: 3,499,000,000 kmers, 输出|output: 3,498,999,999
2026-02-03 12:00:19.527 - INFO - 已处理|Processed: 3,500,000,000 kmers, 输出|output: 3,499,999,999
2026-02-03 12:00:35.341 - INFO - 已处理|Processed: 3,501,000,000 kmers, 输出|output: 3,500,999,999
2026-02-03 12:00:51.895 - INFO - 已处理|Processed: 3,502,000,000 kmers, 输出|output: 3,501,999,999
2026-02-03 12:01:07.915 - INFO - 已处理|Processed: 3,503,000,000 kmers, 输出|output: 3,502,999,999
2026-02-03 12:01:23.747 - INFO - 已处理|Processed: 3,504,000,000 kmers, 输出|output: 3,503,999,999
2026-02-03 12:01:39.860 - INFO - 已处理|Processed: 3,505,000,000 kmers, 输出|output: 3,504,999,999
2026-02-03 12:01:55.725 - INFO - 已处理|Processed: 3,506,000,000 kmers, 输出|output: 3,505,999,999
2026-02-03 12:02:11.988 - INFO - 已处理|Processed: 3,507,000,000 kmers, 输出|output: 3,506,999,999
2026-02-03 12:02:27.981 - INFO - 已处理|Processed: 3,508,000,000 kmers, 输出|output: 3,507,999,999
2026-02-03 12:02:44.753 - INFO - 已处理|Processed: 3,509,000,000 kmers, 输出|output: 3,508,999,999
2026-02-03 12:03:01.189 - INFO - 已处理|Processed: 3,510,000,000 kmers, 输出|output: 3,509,999,999
2026-02-03 12:03:18.438 - INFO - 已处理|Processed: 3,511,000,000 kmers, 输出|output: 3,510,999,999
2026-02-03 12:03:34.321 - INFO - 已处理|Processed: 3,512,000,000 kmers, 输出|output: 3,511,999,999
2026-02-03 12:03:50.597 - INFO - 已处理|Processed: 3,513,000,000 kmers, 输出|output: 3,512,999,999
2026-02-03 12:04:06.888 - INFO - 已处理|Processed: 3,514,000,000 kmers, 输出|output: 3,513,999,999
2026-02-03 12:04:22.985 - INFO - 已处理|Processed: 3,515,000,000 kmers, 输出|output: 3,514,999,999
2026-02-03 12:04:40.130 - INFO - 已处理|Processed: 3,516,000,000 kmers, 输出|output: 3,515,999,999
2026-02-03 12:04:56.306 - INFO - 已处理|Processed: 3,517,000,000 kmers, 输出|output: 3,516,999,999
2026-02-03 12:05:12.402 - INFO - 已处理|Processed: 3,518,000,000 kmers, 输出|output: 3,517,999,999
2026-02-03 12:05:28.311 - INFO - 已处理|Processed: 3,519,000,000 kmers, 输出|output: 3,518,999,999
2026-02-03 12:05:45.750 - INFO - 已处理|Processed: 3,520,000,000 kmers, 输出|output: 3,519,999,999
2026-02-03 12:06:01.624 - INFO - 已处理|Processed: 3,521,000,000 kmers, 输出|output: 3,520,999,999
2026-02-03 12:06:17.523 - INFO - 已处理|Processed: 3,522,000,000 kmers, 输出|output: 3,521,999,999
2026-02-03 12:06:33.410 - INFO - 已处理|Processed: 3,523,000,000 kmers, 输出|output: 3,522,999,999
2026-02-03 12:06:49.660 - INFO - 已处理|Processed: 3,524,000,000 kmers, 输出|output: 3,523,999,999
2026-02-03 12:07:05.537 - INFO - 已处理|Processed: 3,525,000,000 kmers, 输出|output: 3,524,999,999
2026-02-03 12:07:23.190 - INFO - 已处理|Processed: 3,526,000,000 kmers, 输出|output: 3,525,999,999
2026-02-03 12:07:39.373 - INFO - 已处理|Processed: 3,527,000,000 kmers, 输出|output: 3,526,999,999
2026-02-03 12:07:55.571 - INFO - 已处理|Processed: 3,528,000,000 kmers, 输出|output: 3,527,999,999
2026-02-03 12:08:11.424 - INFO - 已处理|Processed: 3,529,000,000 kmers, 输出|output: 3,528,999,999
2026-02-03 12:08:28.094 - INFO - 已处理|Processed: 3,530,000,000 kmers, 输出|output: 3,529,999,999
2026-02-03 12:08:43.957 - INFO - 已处理|Processed: 3,531,000,000 kmers, 输出|output: 3,530,999,999
2026-02-03 12:09:00.517 - INFO - 已处理|Processed: 3,532,000,000 kmers, 输出|output: 3,531,999,999
2026-02-03 12:09:16.676 - INFO - 已处理|Processed: 3,533,000,000 kmers, 输出|output: 3,532,999,999
2026-02-03 12:09:32.930 - INFO - 已处理|Processed: 3,534,000,000 kmers, 输出|output: 3,533,999,999
2026-02-03 12:09:49.566 - INFO - 已处理|Processed: 3,535,000,000 kmers, 输出|output: 3,534,999,999
2026-02-03 12:10:05.825 - INFO - 已处理|Processed: 3,536,000,000 kmers, 输出|output: 3,535,999,999
2026-02-03 12:10:21.659 - INFO - 已处理|Processed: 3,537,000,000 kmers, 输出|output: 3,536,999,999
2026-02-03 12:10:37.591 - INFO - 已处理|Processed: 3,538,000,000 kmers, 输出|output: 3,537,999,999
2026-02-03 12:10:53.518 - INFO - 已处理|Processed: 3,539,000,000 kmers, 输出|output: 3,538,999,999
2026-02-03 12:11:09.842 - INFO - 已处理|Processed: 3,540,000,000 kmers, 输出|output: 3,539,999,999
2026-02-03 12:11:26.173 - INFO - 已处理|Processed: 3,541,000,000 kmers, 输出|output: 3,540,999,999
2026-02-03 12:11:42.956 - INFO - 已处理|Processed: 3,542,000,000 kmers, 输出|output: 3,541,999,999
2026-02-03 12:11:59.437 - INFO - 已处理|Processed: 3,543,000,000 kmers, 输出|output: 3,542,999,999
2026-02-03 12:12:15.303 - INFO - 已处理|Processed: 3,544,000,000 kmers, 输出|output: 3,543,999,999
2026-02-03 12:12:32.654 - INFO - 已处理|Processed: 3,545,000,000 kmers, 输出|output: 3,544,999,999
2026-02-03 12:12:49.033 - INFO - 已处理|Processed: 3,546,000,000 kmers, 输出|output: 3,545,999,999
2026-02-03 12:13:05.048 - INFO - 已处理|Processed: 3,547,000,000 kmers, 输出|output: 3,546,999,999
2026-02-03 12:13:21.559 - INFO - 已处理|Processed: 3,548,000,000 kmers, 输出|output: 3,547,999,999
2026-02-03 12:13:37.675 - INFO - 已处理|Processed: 3,549,000,000 kmers, 输出|output: 3,548,999,999
2026-02-03 12:13:53.540 - INFO - 已处理|Processed: 3,550,000,000 kmers, 输出|output: 3,549,999,999
2026-02-03 12:14:09.948 - INFO - 已处理|Processed: 3,551,000,000 kmers, 输出|output: 3,550,999,999
2026-02-03 12:14:26.355 - INFO - 已处理|Processed: 3,552,000,000 kmers, 输出|output: 3,551,999,999
2026-02-03 12:14:42.286 - INFO - 已处理|Processed: 3,553,000,000 kmers, 输出|output: 3,552,999,999
2026-02-03 12:14:58.422 - INFO - 已处理|Processed: 3,554,000,000 kmers, 输出|output: 3,553,999,999
2026-02-03 12:15:15.265 - INFO - 已处理|Processed: 3,555,000,000 kmers, 输出|output: 3,554,999,999
2026-02-03 12:15:31.468 - INFO - 已处理|Processed: 3,556,000,000 kmers, 输出|output: 3,555,999,999
2026-02-03 12:15:49.537 - INFO - 已处理|Processed: 3,557,000,000 kmers, 输出|output: 3,556,999,999
2026-02-03 12:16:05.568 - INFO - 已处理|Processed: 3,558,000,000 kmers, 输出|output: 3,557,999,999
2026-02-03 12:16:22.020 - INFO - 已处理|Processed: 3,559,000,000 kmers, 输出|output: 3,558,999,999
2026-02-03 12:16:38.335 - INFO - 已处理|Processed: 3,560,000,000 kmers, 输出|output: 3,559,999,999
2026-02-03 12:16:55.511 - INFO - 已处理|Processed: 3,561,000,000 kmers, 输出|output: 3,560,999,999
2026-02-03 12:17:11.883 - INFO - 已处理|Processed: 3,562,000,000 kmers, 输出|output: 3,561,999,999
2026-02-03 12:17:28.305 - INFO - 已处理|Processed: 3,563,000,000 kmers, 输出|output: 3,562,999,999
2026-02-03 12:17:44.871 - INFO - 已处理|Processed: 3,564,000,000 kmers, 输出|output: 3,563,999,999
2026-02-03 12:18:00.815 - INFO - 已处理|Processed: 3,565,000,000 kmers, 输出|output: 3,564,999,999
2026-02-03 12:18:17.119 - INFO - 已处理|Processed: 3,566,000,000 kmers, 输出|output: 3,565,999,999
2026-02-03 12:18:33.008 - INFO - 已处理|Processed: 3,567,000,000 kmers, 输出|output: 3,566,999,999
2026-02-03 12:18:50.045 - INFO - 已处理|Processed: 3,568,000,000 kmers, 输出|output: 3,567,999,999
2026-02-03 12:19:05.992 - INFO - 已处理|Processed: 3,569,000,000 kmers, 输出|output: 3,568,999,999
2026-02-03 12:19:21.820 - INFO - 已处理|Processed: 3,570,000,000 kmers, 输出|output: 3,569,999,999
2026-02-03 12:19:38.399 - INFO - 已处理|Processed: 3,571,000,000 kmers, 输出|output: 3,570,999,999
2026-02-03 12:19:54.506 - INFO - 已处理|Processed: 3,572,000,000 kmers, 输出|output: 3,571,999,999
2026-02-03 12:20:10.343 - INFO - 已处理|Processed: 3,573,000,000 kmers, 输出|output: 3,572,999,999
2026-02-03 12:20:26.710 - INFO - 已处理|Processed: 3,574,000,000 kmers, 输出|output: 3,573,999,999
2026-02-03 12:20:43.122 - INFO - 已处理|Processed: 3,575,000,000 kmers, 输出|output: 3,574,999,999
2026-02-03 12:20:59.035 - INFO - 已处理|Processed: 3,576,000,000 kmers, 输出|output: 3,575,999,999
2026-02-03 12:21:15.380 - INFO - 已处理|Processed: 3,577,000,000 kmers, 输出|output: 3,576,999,999
2026-02-03 12:21:31.235 - INFO - 已处理|Processed: 3,578,000,000 kmers, 输出|output: 3,577,999,999
2026-02-03 12:21:47.211 - INFO - 已处理|Processed: 3,579,000,000 kmers, 输出|output: 3,578,999,999
2026-02-03 12:22:03.140 - INFO - 已处理|Processed: 3,580,000,000 kmers, 输出|output: 3,579,999,999
2026-02-03 12:22:18.999 - INFO - 已处理|Processed: 3,581,000,000 kmers, 输出|output: 3,580,999,999
2026-02-03 12:22:35.070 - INFO - 已处理|Processed: 3,582,000,000 kmers, 输出|output: 3,581,999,999
2026-02-03 12:22:50.888 - INFO - 已处理|Processed: 3,583,000,000 kmers, 输出|output: 3,582,999,999
2026-02-03 12:23:07.091 - INFO - 已处理|Processed: 3,584,000,000 kmers, 输出|output: 3,583,999,999
2026-02-03 12:23:22.980 - INFO - 已处理|Processed: 3,585,000,000 kmers, 输出|output: 3,584,999,999
2026-02-03 12:23:39.149 - INFO - 已处理|Processed: 3,586,000,000 kmers, 输出|output: 3,585,999,999
2026-02-03 12:23:56.554 - INFO - 已处理|Processed: 3,587,000,000 kmers, 输出|output: 3,586,999,999
2026-02-03 12:24:12.670 - INFO - 已处理|Processed: 3,588,000,000 kmers, 输出|output: 3,587,999,999
2026-02-03 12:24:32.331 - INFO - 已处理|Processed: 3,589,000,000 kmers, 输出|output: 3,588,999,999
2026-02-03 12:24:48.733 - INFO - 已处理|Processed: 3,590,000,000 kmers, 输出|output: 3,589,999,999
2026-02-03 12:25:04.831 - INFO - 已处理|Processed: 3,591,000,000 kmers, 输出|output: 3,590,999,999
2026-02-03 12:25:21.330 - INFO - 已处理|Processed: 3,592,000,000 kmers, 输出|output: 3,591,999,999
2026-02-03 12:25:37.359 - INFO - 已处理|Processed: 3,593,000,000 kmers, 输出|output: 3,592,999,999
2026-02-03 12:25:54.226 - INFO - 已处理|Processed: 3,594,000,000 kmers, 输出|output: 3,593,999,999
2026-02-03 12:26:10.171 - INFO - 已处理|Processed: 3,595,000,000 kmers, 输出|output: 3,594,999,999
2026-02-03 12:26:26.093 - INFO - 已处理|Processed: 3,596,000,000 kmers, 输出|output: 3,595,999,999
2026-02-03 12:26:42.533 - INFO - 已处理|Processed: 3,597,000,000 kmers, 输出|output: 3,596,999,999
2026-02-03 12:26:58.416 - INFO - 已处理|Processed: 3,598,000,000 kmers, 输出|output: 3,597,999,999
2026-02-03 12:27:16.885 - INFO - 已处理|Processed: 3,599,000,000 kmers, 输出|output: 3,598,999,999
2026-02-03 12:27:33.227 - INFO - 已处理|Processed: 3,600,000,000 kmers, 输出|output: 3,599,999,999
2026-02-03 12:27:49.602 - INFO - 已处理|Processed: 3,601,000,000 kmers, 输出|output: 3,600,999,999
2026-02-03 12:28:05.565 - INFO - 已处理|Processed: 3,602,000,000 kmers, 输出|output: 3,601,999,999
2026-02-03 12:28:21.424 - INFO - 已处理|Processed: 3,603,000,000 kmers, 输出|output: 3,602,999,999
2026-02-03 12:28:38.119 - INFO - 已处理|Processed: 3,604,000,000 kmers, 输出|output: 3,603,999,999
2026-02-03 12:28:56.489 - INFO - 已处理|Processed: 3,605,000,000 kmers, 输出|output: 3,604,999,999
2026-02-03 12:29:13.147 - INFO - 已处理|Processed: 3,606,000,000 kmers, 输出|output: 3,605,999,999
2026-02-03 12:29:30.203 - INFO - 已处理|Processed: 3,607,000,000 kmers, 输出|output: 3,606,999,999
2026-02-03 12:29:46.526 - INFO - 已处理|Processed: 3,608,000,000 kmers, 输出|output: 3,607,999,999
2026-02-03 12:30:04.343 - INFO - 已处理|Processed: 3,609,000,000 kmers, 输出|output: 3,608,999,999
2026-02-03 12:30:20.269 - INFO - 已处理|Processed: 3,610,000,000 kmers, 输出|output: 3,609,999,999
2026-02-03 12:30:37.394 - INFO - 已处理|Processed: 3,611,000,000 kmers, 输出|output: 3,610,999,999
2026-02-03 12:30:53.786 - INFO - 已处理|Processed: 3,612,000,000 kmers, 输出|output: 3,611,999,999
2026-02-03 12:31:12.136 - INFO - 已处理|Processed: 3,613,000,000 kmers, 输出|output: 3,612,999,999
2026-02-03 12:31:28.092 - INFO - 已处理|Processed: 3,614,000,000 kmers, 输出|output: 3,613,999,999
2026-02-03 12:31:44.754 - INFO - 已处理|Processed: 3,615,000,000 kmers, 输出|output: 3,614,999,999
2026-02-03 12:32:02.995 - INFO - 已处理|Processed: 3,616,000,000 kmers, 输出|output: 3,615,999,999
2026-02-03 12:32:23.175 - INFO - 已处理|Processed: 3,617,000,000 kmers, 输出|output: 3,616,999,999
2026-02-03 12:32:41.204 - INFO - 已处理|Processed: 3,618,000,000 kmers, 输出|output: 3,617,999,999
2026-02-03 12:33:04.963 - INFO - 已处理|Processed: 3,619,000,000 kmers, 输出|output: 3,618,999,999
2026-02-03 12:33:21.987 - INFO - 已处理|Processed: 3,620,000,000 kmers, 输出|output: 3,619,999,999
2026-02-03 12:33:45.525 - INFO - 已处理|Processed: 3,621,000,000 kmers, 输出|output: 3,620,999,999
2026-02-03 12:34:06.250 - INFO - 已处理|Processed: 3,622,000,000 kmers, 输出|output: 3,621,999,999
2026-02-03 12:34:24.724 - INFO - 已处理|Processed: 3,623,000,000 kmers, 输出|output: 3,622,999,999
2026-02-03 12:34:46.091 - INFO - 已处理|Processed: 3,624,000,000 kmers, 输出|output: 3,623,999,999
2026-02-03 12:35:05.630 - INFO - 已处理|Processed: 3,625,000,000 kmers, 输出|output: 3,624,999,999
2026-02-03 12:35:27.080 - INFO - 已处理|Processed: 3,626,000,000 kmers, 输出|output: 3,625,999,999
2026-02-03 12:35:46.435 - INFO - 已处理|Processed: 3,627,000,000 kmers, 输出|output: 3,626,999,999
2026-02-03 12:36:07.381 - INFO - 已处理|Processed: 3,628,000,000 kmers, 输出|output: 3,627,999,999
2026-02-03 12:36:30.176 - INFO - 已处理|Processed: 3,629,000,000 kmers, 输出|output: 3,628,999,999
2026-02-03 12:36:49.773 - INFO - 已处理|Processed: 3,630,000,000 kmers, 输出|output: 3,629,999,999
2026-02-03 12:37:08.786 - INFO - 已处理|Processed: 3,631,000,000 kmers, 输出|output: 3,630,999,999
2026-02-03 12:37:29.200 - INFO - 已处理|Processed: 3,632,000,000 kmers, 输出|output: 3,631,999,999
2026-02-03 12:37:47.556 - INFO - 已处理|Processed: 3,633,000,000 kmers, 输出|output: 3,632,999,999
2026-02-03 12:38:04.095 - INFO - 已处理|Processed: 3,634,000,000 kmers, 输出|output: 3,633,999,999
2026-02-03 12:38:22.479 - INFO - 已处理|Processed: 3,635,000,000 kmers, 输出|output: 3,634,999,999
2026-02-03 12:38:39.252 - INFO - 已处理|Processed: 3,636,000,000 kmers, 输出|output: 3,635,999,999
2026-02-03 12:38:57.484 - INFO - 已处理|Processed: 3,637,000,000 kmers, 输出|output: 3,636,999,999
2026-02-03 12:39:14.499 - INFO - 已处理|Processed: 3,638,000,000 kmers, 输出|output: 3,637,999,999
2026-02-03 12:39:30.971 - INFO - 已处理|Processed: 3,639,000,000 kmers, 输出|output: 3,638,999,999
2026-02-03 12:39:48.001 - INFO - 已处理|Processed: 3,640,000,000 kmers, 输出|output: 3,639,999,999
2026-02-03 12:40:04.118 - INFO - 已处理|Processed: 3,641,000,000 kmers, 输出|output: 3,640,999,999
2026-02-03 12:40:19.951 - INFO - 已处理|Processed: 3,642,000,000 kmers, 输出|output: 3,641,999,999
2026-02-03 12:40:36.658 - INFO - 已处理|Processed: 3,643,000,000 kmers, 输出|output: 3,642,999,999
2026-02-03 12:40:52.661 - INFO - 已处理|Processed: 3,644,000,000 kmers, 输出|output: 3,643,999,999
2026-02-03 12:41:09.302 - INFO - 已处理|Processed: 3,645,000,000 kmers, 输出|output: 3,644,999,999
2026-02-03 12:41:25.163 - INFO - 已处理|Processed: 3,646,000,000 kmers, 输出|output: 3,645,999,999
2026-02-03 12:41:40.989 - INFO - 已处理|Processed: 3,647,000,000 kmers, 输出|output: 3,646,999,999
2026-02-03 12:41:57.159 - INFO - 已处理|Processed: 3,648,000,000 kmers, 输出|output: 3,647,999,999
2026-02-03 12:42:13.262 - INFO - 已处理|Processed: 3,649,000,000 kmers, 输出|output: 3,648,999,999
2026-02-03 12:42:29.348 - INFO - 已处理|Processed: 3,650,000,000 kmers, 输出|output: 3,649,999,999
2026-02-03 12:42:45.981 - INFO - 已处理|Processed: 3,651,000,000 kmers, 输出|output: 3,650,999,999
2026-02-03 12:43:01.816 - INFO - 已处理|Processed: 3,652,000,000 kmers, 输出|output: 3,651,999,999
2026-02-03 12:43:17.865 - INFO - 已处理|Processed: 3,653,000,000 kmers, 输出|output: 3,652,999,999
2026-02-03 12:43:35.150 - INFO - 已处理|Processed: 3,654,000,000 kmers, 输出|output: 3,653,999,999
2026-02-03 12:43:51.008 - INFO - 已处理|Processed: 3,655,000,000 kmers, 输出|output: 3,654,999,999
2026-02-03 12:44:07.352 - INFO - 已处理|Processed: 3,656,000,000 kmers, 输出|output: 3,655,999,999
2026-02-03 12:44:23.317 - INFO - 已处理|Processed: 3,657,000,000 kmers, 输出|output: 3,656,999,999
2026-02-03 12:44:39.163 - INFO - 已处理|Processed: 3,658,000,000 kmers, 输出|output: 3,657,999,999
2026-02-03 12:44:56.072 - INFO - 已处理|Processed: 3,659,000,000 kmers, 输出|output: 3,658,999,999
2026-02-03 12:45:11.917 - INFO - 已处理|Processed: 3,660,000,000 kmers, 输出|output: 3,659,999,999
2026-02-03 12:45:28.107 - INFO - 已处理|Processed: 3,661,000,000 kmers, 输出|output: 3,660,999,999
2026-02-03 12:45:44.038 - INFO - 已处理|Processed: 3,662,000,000 kmers, 输出|output: 3,661,999,999
2026-02-03 12:45:59.868 - INFO - 已处理|Processed: 3,663,000,000 kmers, 输出|output: 3,662,999,999
2026-02-03 12:46:16.062 - INFO - 已处理|Processed: 3,664,000,000 kmers, 输出|output: 3,663,999,999
2026-02-03 12:46:31.895 - INFO - 已处理|Processed: 3,665,000,000 kmers, 输出|output: 3,664,999,999
2026-02-03 12:46:48.113 - INFO - 已处理|Processed: 3,666,000,000 kmers, 输出|output: 3,665,999,999
2026-02-03 12:47:03.938 - INFO - 已处理|Processed: 3,667,000,000 kmers, 输出|output: 3,666,999,999
2026-02-03 12:47:19.780 - INFO - 已处理|Processed: 3,668,000,000 kmers, 输出|output: 3,667,999,999
2026-02-03 12:47:35.667 - INFO - 已处理|Processed: 3,669,000,000 kmers, 输出|output: 3,668,999,999
2026-02-03 12:47:51.795 - INFO - 已处理|Processed: 3,670,000,000 kmers, 输出|output: 3,669,999,999
2026-02-03 12:48:07.643 - INFO - 已处理|Processed: 3,671,000,000 kmers, 输出|output: 3,670,999,999
2026-02-03 12:48:23.893 - INFO - 已处理|Processed: 3,672,000,000 kmers, 输出|output: 3,671,999,999
2026-02-03 12:48:39.734 - INFO - 已处理|Processed: 3,673,000,000 kmers, 输出|output: 3,672,999,999
2026-02-03 12:48:55.563 - INFO - 已处理|Processed: 3,674,000,000 kmers, 输出|output: 3,673,999,999
2026-02-03 12:49:12.006 - INFO - 已处理|Processed: 3,675,000,000 kmers, 输出|output: 3,674,999,999
2026-02-03 12:49:27.918 - INFO - 已处理|Processed: 3,676,000,000 kmers, 输出|output: 3,675,999,999
2026-02-03 12:49:44.146 - INFO - 已处理|Processed: 3,677,000,000 kmers, 输出|output: 3,676,999,999
2026-02-03 12:50:00.021 - INFO - 已处理|Processed: 3,678,000,000 kmers, 输出|output: 3,677,999,999
2026-02-03 12:50:15.899 - INFO - 已处理|Processed: 3,679,000,000 kmers, 输出|output: 3,678,999,999
2026-02-03 12:50:32.145 - INFO - 已处理|Processed: 3,680,000,000 kmers, 输出|output: 3,679,999,999
2026-02-03 12:50:48.020 - INFO - 已处理|Processed: 3,681,000,000 kmers, 输出|output: 3,680,999,999
2026-02-03 12:51:03.891 - INFO - 已处理|Processed: 3,682,000,000 kmers, 输出|output: 3,681,999,999
2026-02-03 12:51:20.066 - INFO - 已处理|Processed: 3,683,000,000 kmers, 输出|output: 3,682,999,999
2026-02-03 12:51:36.029 - INFO - 已处理|Processed: 3,684,000,000 kmers, 输出|output: 3,683,999,999
2026-02-03 12:51:51.896 - INFO - 已处理|Processed: 3,685,000,000 kmers, 输出|output: 3,684,999,999
2026-02-03 12:52:07.914 - INFO - 已处理|Processed: 3,686,000,000 kmers, 输出|output: 3,685,999,999
2026-02-03 12:52:23.759 - INFO - 已处理|Processed: 3,687,000,000 kmers, 输出|output: 3,686,999,999
2026-02-03 12:52:39.798 - INFO - 已处理|Processed: 3,688,000,000 kmers, 输出|output: 3,687,999,999
2026-02-03 12:52:55.943 - INFO - 已处理|Processed: 3,689,000,000 kmers, 输出|output: 3,688,999,999
2026-02-03 12:53:11.817 - INFO - 已处理|Processed: 3,690,000,000 kmers, 输出|output: 3,689,999,999
2026-02-03 12:53:27.831 - INFO - 已处理|Processed: 3,691,000,000 kmers, 输出|output: 3,690,999,999
