2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO -  Kmer丰度转VCF工具|Kmer Abundance to VCF Converter
2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.337 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.337 - INFO - 样本数|Number of samples: 181
2026-02-05 18:32:24.351 - INFO - 运行模式|Running mode: 快速模式（单次遍历）|Fast mode (single pass)
2026-02-05 18:32:24.351 - INFO - 染色体数量|Chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO -  快速模式转换（单次遍历）|Fast Mode Conversion (Single Pass)
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.351 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.351 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.353 - INFO - 样本数量|Number of samples: 181
2026-02-05 18:32:24.353 - INFO - 预估kmer总数|Estimated total kmers: 17,341,634,442
2026-02-05 18:32:24.353 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.353 - INFO - 每条染色体平均长度|Average length per chromosome: 867,081,722
2026-02-05 18:32:24.353 - INFO - 
2026-02-05 18:32:24.353 - INFO - 开始转换数据行|Starting data line conversion...
2026-02-05 18:32:40.269 - INFO - 已处理|Processed: 1,000,000 kmers, 输出|output: 999,999
2026-02-06 11:03:34.536 - INFO - 已处理|Processed: 3,704,000,000 kmers, 输出|output: 3,703,999,999
2026-02-06 11:03:50.658 - INFO - 已处理|Processed: 3,705,000,000 kmers, 输出|output: 3,704,999,999
2026-02-06 11:04:06.780 - INFO - 已处理|Processed: 3,706,000,000 kmers, 输出|output: 3,705,999,999
2026-02-06 11:04:22.910 - INFO - 已处理|Processed: 3,707,000,000 kmers, 输出|output: 3,706,999,999
2026-02-06 11:04:39.033 - INFO - 已处理|Processed: 3,708,000,000 kmers, 输出|output: 3,707,999,999
2026-02-06 11:04:55.156 - INFO - 已处理|Processed: 3,709,000,000 kmers, 输出|output: 3,708,999,999
2026-02-06 11:05:11.279 - INFO - 已处理|Processed: 3,710,000,000 kmers, 输出|output: 3,709,999,999
2026-02-06 11:05:27.402 - INFO - 已处理|Processed: 3,711,000,000 kmers, 输出|output: 3,710,999,999
2026-02-06 11:05:43.527 - INFO - 已处理|Processed: 3,712,000,000 kmers, 输出|output: 3,711,999,999
2026-02-06 11:05:59.648 - INFO - 已处理|Processed: 3,713,000,000 kmers, 输出|output: 3,712,999,999
2026-02-06 11:06:15.775 - INFO - 已处理|Processed: 3,714,000,000 kmers, 输出|output: 3,713,999,999
2026-02-06 11:06:31.898 - INFO - 已处理|Processed: 3,715,000,000 kmers, 输出|output: 3,714,999,999
2026-02-06 11:06:48.020 - INFO - 已处理|Processed: 3,716,000,000 kmers, 输出|output: 3,715,999,999
2026-02-06 11:07:04.149 - INFO - 已处理|Processed: 3,717,000,000 kmers, 输出|output: 3,716,999,999
2026-02-06 11:07:20.270 - INFO - 已处理|Processed: 3,718,000,000 kmers, 输出|output: 3,717,999,999
2026-02-06 11:07:36.432 - INFO - 已处理|Processed: 3,719,000,000 kmers, 输出|output: 3,718,999,999
2026-02-06 11:07:52.552 - INFO - 已处理|Processed: 3,720,000,000 kmers, 输出|output: 3,719,999,999
2026-02-06 11:08:08.671 - INFO - 已处理|Processed: 3,721,000,000 kmers, 输出|output: 3,720,999,999
2026-02-06 11:08:24.800 - INFO - 已处理|Processed: 3,722,000,000 kmers, 输出|output: 3,721,999,999
2026-02-06 11:08:40.919 - INFO - 已处理|Processed: 3,723,000,000 kmers, 输出|output: 3,722,999,999
2026-02-06 11:08:57.044 - INFO - 已处理|Processed: 3,724,000,000 kmers, 输出|output: 3,723,999,999
2026-02-06 11:09:13.180 - INFO - 已处理|Processed: 3,725,000,000 kmers, 输出|output: 3,724,999,999
2026-02-06 11:09:29.302 - INFO - 已处理|Processed: 3,726,000,000 kmers, 输出|output: 3,725,999,999
2026-02-06 11:09:45.425 - INFO - 已处理|Processed: 3,727,000,000 kmers, 输出|output: 3,726,999,999
2026-02-06 11:10:01.544 - INFO - 已处理|Processed: 3,728,000,000 kmers, 输出|output: 3,727,999,999
2026-02-06 11:10:17.665 - INFO - 已处理|Processed: 3,729,000,000 kmers, 输出|output: 3,728,999,999
2026-02-06 11:10:33.790 - INFO - 已处理|Processed: 3,730,000,000 kmers, 输出|output: 3,729,999,999
2026-02-06 11:10:49.901 - INFO - 已处理|Processed: 3,731,000,000 kmers, 输出|output: 3,730,999,999
2026-02-06 11:11:06.029 - INFO - 已处理|Processed: 3,732,000,000 kmers, 输出|output: 3,731,999,999
2026-02-06 11:11:22.149 - INFO - 已处理|Processed: 3,733,000,000 kmers, 输出|output: 3,732,999,999
2026-02-06 11:11:38.269 - INFO - 已处理|Processed: 3,734,000,000 kmers, 输出|output: 3,733,999,999
2026-02-06 11:11:54.399 - INFO - 已处理|Processed: 3,735,000,000 kmers, 输出|output: 3,734,999,999
2026-02-06 11:12:10.520 - INFO - 已处理|Processed: 3,736,000,000 kmers, 输出|output: 3,735,999,999
2026-02-06 11:12:26.645 - INFO - 已处理|Processed: 3,737,000,000 kmers, 输出|output: 3,736,999,999
2026-02-06 11:12:42.763 - INFO - 已处理|Processed: 3,738,000,000 kmers, 输出|output: 3,737,999,999
2026-02-06 11:12:58.892 - INFO - 已处理|Processed: 3,739,000,000 kmers, 输出|output: 3,738,999,999
2026-02-06 11:13:15.011 - INFO - 已处理|Processed: 3,740,000,000 kmers, 输出|output: 3,739,999,999
2026-02-06 11:13:31.124 - INFO - 已处理|Processed: 3,741,000,000 kmers, 输出|output: 3,740,999,999
2026-02-06 11:13:47.251 - INFO - 已处理|Processed: 3,742,000,000 kmers, 输出|output: 3,741,999,999
2026-02-06 11:14:03.367 - INFO - 已处理|Processed: 3,743,000,000 kmers, 输出|output: 3,742,999,999
2026-02-06 11:14:19.484 - INFO - 已处理|Processed: 3,744,000,000 kmers, 输出|output: 3,743,999,999
2026-02-06 11:14:35.599 - INFO - 已处理|Processed: 3,745,000,000 kmers, 输出|output: 3,744,999,999
2026-02-06 11:14:51.719 - INFO - 已处理|Processed: 3,746,000,000 kmers, 输出|output: 3,745,999,999
2026-02-06 11:15:07.854 - INFO - 已处理|Processed: 3,747,000,000 kmers, 输出|output: 3,746,999,999
2026-02-06 11:15:25.059 - INFO - 已处理|Processed: 3,748,000,000 kmers, 输出|output: 3,747,999,999
2026-02-06 11:15:41.180 - INFO - 已处理|Processed: 3,749,000,000 kmers, 输出|output: 3,748,999,999
2026-02-06 11:15:57.291 - INFO - 已处理|Processed: 3,750,000,000 kmers, 输出|output: 3,749,999,999
2026-02-06 11:16:13.412 - INFO - 已处理|Processed: 3,751,000,000 kmers, 输出|output: 3,750,999,999
2026-02-06 11:16:29.533 - INFO - 已处理|Processed: 3,752,000,000 kmers, 输出|output: 3,751,999,999
2026-02-06 11:16:45.655 - INFO - 已处理|Processed: 3,753,000,000 kmers, 输出|output: 3,752,999,999
2026-02-06 11:17:01.803 - INFO - 已处理|Processed: 3,754,000,000 kmers, 输出|output: 3,753,999,999
2026-02-06 11:17:17.923 - INFO - 已处理|Processed: 3,755,000,000 kmers, 输出|output: 3,754,999,999
2026-02-06 11:17:34.045 - INFO - 已处理|Processed: 3,756,000,000 kmers, 输出|output: 3,755,999,999
2026-02-06 11:17:50.168 - INFO - 已处理|Processed: 3,757,000,000 kmers, 输出|output: 3,756,999,999
2026-02-06 11:18:06.253 - INFO - 已处理|Processed: 3,758,000,000 kmers, 输出|output: 3,757,999,999
2026-02-06 11:18:22.320 - INFO - 已处理|Processed: 3,759,000,000 kmers, 输出|output: 3,758,999,999
2026-02-06 11:18:38.400 - INFO - 已处理|Processed: 3,760,000,000 kmers, 输出|output: 3,759,999,999
2026-02-06 11:18:54.511 - INFO - 已处理|Processed: 3,761,000,000 kmers, 输出|output: 3,760,999,999
2026-02-06 11:19:10.640 - INFO - 已处理|Processed: 3,762,000,000 kmers, 输出|output: 3,761,999,999
2026-02-06 11:19:26.770 - INFO - 已处理|Processed: 3,763,000,000 kmers, 输出|output: 3,762,999,999
2026-02-06 11:19:42.893 - INFO - 已处理|Processed: 3,764,000,000 kmers, 输出|output: 3,763,999,999
2026-02-06 11:19:59.008 - INFO - 已处理|Processed: 3,765,000,000 kmers, 输出|output: 3,764,999,999
2026-02-06 11:20:15.123 - INFO - 已处理|Processed: 3,766,000,000 kmers, 输出|output: 3,765,999,999
2026-02-06 11:20:31.252 - INFO - 已处理|Processed: 3,767,000,000 kmers, 输出|output: 3,766,999,999
2026-02-06 11:20:47.359 - INFO - 已处理|Processed: 3,768,000,000 kmers, 输出|output: 3,767,999,999
2026-02-06 11:21:03.466 - INFO - 已处理|Processed: 3,769,000,000 kmers, 输出|output: 3,768,999,999
2026-02-06 11:21:19.579 - INFO - 已处理|Processed: 3,770,000,000 kmers, 输出|output: 3,769,999,999
2026-02-06 11:21:35.698 - INFO - 已处理|Processed: 3,771,000,000 kmers, 输出|output: 3,770,999,999
2026-02-06 11:21:51.822 - INFO - 已处理|Processed: 3,772,000,000 kmers, 输出|output: 3,771,999,999
2026-02-06 11:22:07.968 - INFO - 已处理|Processed: 3,773,000,000 kmers, 输出|output: 3,772,999,999
2026-02-06 11:22:24.104 - INFO - 已处理|Processed: 3,774,000,000 kmers, 输出|output: 3,773,999,999
2026-02-06 11:22:40.219 - INFO - 已处理|Processed: 3,775,000,000 kmers, 输出|output: 3,774,999,999
2026-02-06 11:22:56.387 - INFO - 已处理|Processed: 3,776,000,000 kmers, 输出|output: 3,775,999,999
2026-02-06 11:23:12.497 - INFO - 已处理|Processed: 3,777,000,000 kmers, 输出|output: 3,776,999,999
2026-02-06 11:23:28.594 - INFO - 已处理|Processed: 3,778,000,000 kmers, 输出|output: 3,777,999,999
2026-02-06 11:23:44.709 - INFO - 已处理|Processed: 3,779,000,000 kmers, 输出|output: 3,778,999,999
2026-02-06 11:24:00.827 - INFO - 已处理|Processed: 3,780,000,000 kmers, 输出|output: 3,779,999,999
2026-02-06 11:24:16.952 - INFO - 已处理|Processed: 3,781,000,000 kmers, 输出|output: 3,780,999,999
2026-02-06 11:24:33.067 - INFO - 已处理|Processed: 3,782,000,000 kmers, 输出|output: 3,781,999,999
2026-02-06 11:24:49.186 - INFO - 已处理|Processed: 3,783,000,000 kmers, 输出|output: 3,782,999,999
2026-02-06 11:25:05.316 - INFO - 已处理|Processed: 3,784,000,000 kmers, 输出|output: 3,783,999,999
2026-02-06 11:25:21.433 - INFO - 已处理|Processed: 3,785,000,000 kmers, 输出|output: 3,784,999,999
2026-02-06 11:25:37.554 - INFO - 已处理|Processed: 3,786,000,000 kmers, 输出|output: 3,785,999,999
2026-02-06 11:25:53.677 - INFO - 已处理|Processed: 3,787,000,000 kmers, 输出|output: 3,786,999,999
2026-02-06 11:26:09.794 - INFO - 已处理|Processed: 3,788,000,000 kmers, 输出|output: 3,787,999,999
2026-02-06 11:26:25.911 - INFO - 已处理|Processed: 3,789,000,000 kmers, 输出|output: 3,788,999,999
2026-02-06 11:26:42.032 - INFO - 已处理|Processed: 3,790,000,000 kmers, 输出|output: 3,789,999,999
2026-02-06 11:26:58.141 - INFO - 已处理|Processed: 3,791,000,000 kmers, 输出|output: 3,790,999,999
2026-02-06 11:27:14.258 - INFO - 已处理|Processed: 3,792,000,000 kmers, 输出|output: 3,791,999,999
2026-02-06 11:27:30.383 - INFO - 已处理|Processed: 3,793,000,000 kmers, 输出|output: 3,792,999,999
2026-02-06 11:27:46.515 - INFO - 已处理|Processed: 3,794,000,000 kmers, 输出|output: 3,793,999,999
2026-02-06 11:28:02.649 - INFO - 已处理|Processed: 3,795,000,000 kmers, 输出|output: 3,794,999,999
2026-02-06 11:28:18.779 - INFO - 已处理|Processed: 3,796,000,000 kmers, 输出|output: 3,795,999,999
2026-02-06 11:28:34.905 - INFO - 已处理|Processed: 3,797,000,000 kmers, 输出|output: 3,796,999,999
2026-02-06 11:28:51.092 - INFO - 已处理|Processed: 3,798,000,000 kmers, 输出|output: 3,797,999,999
2026-02-06 11:29:07.224 - INFO - 已处理|Processed: 3,799,000,000 kmers, 输出|output: 3,798,999,999
2026-02-06 11:29:23.348 - INFO - 已处理|Processed: 3,800,000,000 kmers, 输出|output: 3,799,999,999
2026-02-06 11:29:39.474 - INFO - 已处理|Processed: 3,801,000,000 kmers, 输出|output: 3,800,999,999
2026-02-06 11:29:55.606 - INFO - 已处理|Processed: 3,802,000,000 kmers, 输出|output: 3,801,999,999
2026-02-06 11:30:11.734 - INFO - 已处理|Processed: 3,803,000,000 kmers, 输出|output: 3,802,999,999
2026-02-06 11:30:28.165 - INFO - 已处理|Processed: 3,804,000,000 kmers, 输出|output: 3,803,999,999
2026-02-06 11:30:44.293 - INFO - 已处理|Processed: 3,805,000,000 kmers, 输出|output: 3,804,999,999
2026-02-06 11:31:00.424 - INFO - 已处理|Processed: 3,806,000,000 kmers, 输出|output: 3,805,999,999
2026-02-06 11:31:16.562 - INFO - 已处理|Processed: 3,807,000,000 kmers, 输出|output: 3,806,999,999
2026-02-06 11:31:32.686 - INFO - 已处理|Processed: 3,808,000,000 kmers, 输出|output: 3,807,999,999
2026-02-06 11:31:48.811 - INFO - 已处理|Processed: 3,809,000,000 kmers, 输出|output: 3,808,999,999
2026-02-06 11:32:04.933 - INFO - 已处理|Processed: 3,810,000,000 kmers, 输出|output: 3,809,999,999
2026-02-06 11:32:21.077 - INFO - 已处理|Processed: 3,811,000,000 kmers, 输出|output: 3,810,999,999
2026-02-06 11:32:37.217 - INFO - 已处理|Processed: 3,812,000,000 kmers, 输出|output: 3,811,999,999
2026-02-06 11:32:53.352 - INFO - 已处理|Processed: 3,813,000,000 kmers, 输出|output: 3,812,999,999
2026-02-06 11:33:09.484 - INFO - 已处理|Processed: 3,814,000,000 kmers, 输出|output: 3,813,999,999
2026-02-06 11:33:25.616 - INFO - 已处理|Processed: 3,815,000,000 kmers, 输出|output: 3,814,999,999
2026-02-06 11:33:41.768 - INFO - 已处理|Processed: 3,816,000,000 kmers, 输出|output: 3,815,999,999
2026-02-06 11:33:57.903 - INFO - 已处理|Processed: 3,817,000,000 kmers, 输出|output: 3,816,999,999
2026-02-06 11:34:14.012 - INFO - 已处理|Processed: 3,818,000,000 kmers, 输出|output: 3,817,999,999
2026-02-06 11:34:30.124 - INFO - 已处理|Processed: 3,819,000,000 kmers, 输出|output: 3,818,999,999
2026-02-06 11:34:46.247 - INFO - 已处理|Processed: 3,820,000,000 kmers, 输出|output: 3,819,999,999
2026-02-06 11:35:02.354 - INFO - 已处理|Processed: 3,821,000,000 kmers, 输出|output: 3,820,999,999
2026-02-06 11:35:18.473 - INFO - 已处理|Processed: 3,822,000,000 kmers, 输出|output: 3,821,999,999
2026-02-06 11:35:34.582 - INFO - 已处理|Processed: 3,823,000,000 kmers, 输出|output: 3,822,999,999
2026-02-06 11:35:50.692 - INFO - 已处理|Processed: 3,824,000,000 kmers, 输出|output: 3,823,999,999
2026-02-06 11:36:06.800 - INFO - 已处理|Processed: 3,825,000,000 kmers, 输出|output: 3,824,999,999
2026-02-06 11:36:22.910 - INFO - 已处理|Processed: 3,826,000,000 kmers, 输出|output: 3,825,999,999
2026-02-06 11:36:39.012 - INFO - 已处理|Processed: 3,827,000,000 kmers, 输出|output: 3,826,999,999
2026-02-06 11:36:55.124 - INFO - 已处理|Processed: 3,828,000,000 kmers, 输出|output: 3,827,999,999
2026-02-06 11:37:11.230 - INFO - 已处理|Processed: 3,829,000,000 kmers, 输出|output: 3,828,999,999
2026-02-06 11:37:27.343 - INFO - 已处理|Processed: 3,830,000,000 kmers, 输出|output: 3,829,999,999
2026-02-06 11:37:43.447 - INFO - 已处理|Processed: 3,831,000,000 kmers, 输出|output: 3,830,999,999
2026-02-06 11:37:59.559 - INFO - 已处理|Processed: 3,832,000,000 kmers, 输出|output: 3,831,999,999
2026-02-06 11:38:18.206 - INFO - 已处理|Processed: 3,833,000,000 kmers, 输出|output: 3,832,999,999
2026-02-06 11:38:34.331 - INFO - 已处理|Processed: 3,834,000,000 kmers, 输出|output: 3,833,999,999
2026-02-06 11:38:50.484 - INFO - 已处理|Processed: 3,835,000,000 kmers, 输出|output: 3,834,999,999
2026-02-06 11:39:06.607 - INFO - 已处理|Processed: 3,836,000,000 kmers, 输出|output: 3,835,999,999
2026-02-06 11:39:22.734 - INFO - 已处理|Processed: 3,837,000,000 kmers, 输出|output: 3,836,999,999
2026-02-06 11:39:38.863 - INFO - 已处理|Processed: 3,838,000,000 kmers, 输出|output: 3,837,999,999
2026-02-06 11:39:55.019 - INFO - 已处理|Processed: 3,839,000,000 kmers, 输出|output: 3,838,999,999
2026-02-06 11:40:11.148 - INFO - 已处理|Processed: 3,840,000,000 kmers, 输出|output: 3,839,999,999
2026-02-06 11:40:27.277 - INFO - 已处理|Processed: 3,841,000,000 kmers, 输出|output: 3,840,999,999
2026-02-06 11:40:43.411 - INFO - 已处理|Processed: 3,842,000,000 kmers, 输出|output: 3,841,999,999
2026-02-06 11:40:59.539 - INFO - 已处理|Processed: 3,843,000,000 kmers, 输出|output: 3,842,999,999
2026-02-06 11:41:15.672 - INFO - 已处理|Processed: 3,844,000,000 kmers, 输出|output: 3,843,999,999
2026-02-06 11:41:31.789 - INFO - 已处理|Processed: 3,845,000,000 kmers, 输出|output: 3,844,999,999
2026-02-06 11:41:47.914 - INFO - 已处理|Processed: 3,846,000,000 kmers, 输出|output: 3,845,999,999
2026-02-06 11:42:04.060 - INFO - 已处理|Processed: 3,847,000,000 kmers, 输出|output: 3,846,999,999
2026-02-06 11:42:20.190 - INFO - 已处理|Processed: 3,848,000,000 kmers, 输出|output: 3,847,999,999
2026-02-06 11:42:36.310 - INFO - 已处理|Processed: 3,849,000,000 kmers, 输出|output: 3,848,999,999
2026-02-06 11:42:52.435 - INFO - 已处理|Processed: 3,850,000,000 kmers, 输出|output: 3,849,999,999
2026-02-06 11:43:08.564 - INFO - 已处理|Processed: 3,851,000,000 kmers, 输出|output: 3,850,999,999
2026-02-06 11:43:24.687 - INFO - 已处理|Processed: 3,852,000,000 kmers, 输出|output: 3,851,999,999
2026-02-06 11:43:40.817 - INFO - 已处理|Processed: 3,853,000,000 kmers, 输出|output: 3,852,999,999
2026-02-06 11:43:56.932 - INFO - 已处理|Processed: 3,854,000,000 kmers, 输出|output: 3,853,999,999
2026-02-06 11:44:13.042 - INFO - 已处理|Processed: 3,855,000,000 kmers, 输出|output: 3,854,999,999
2026-02-06 11:44:29.168 - INFO - 已处理|Processed: 3,856,000,000 kmers, 输出|output: 3,855,999,999
2026-02-06 11:44:45.308 - INFO - 已处理|Processed: 3,857,000,000 kmers, 输出|output: 3,856,999,999
2026-02-06 11:45:01.439 - INFO - 已处理|Processed: 3,858,000,000 kmers, 输出|output: 3,857,999,999
2026-02-06 11:45:17.577 - INFO - 已处理|Processed: 3,859,000,000 kmers, 输出|output: 3,858,999,999
2026-02-06 11:45:33.705 - INFO - 已处理|Processed: 3,860,000,000 kmers, 输出|output: 3,859,999,999
2026-02-06 11:45:49.845 - INFO - 已处理|Processed: 3,861,000,000 kmers, 输出|output: 3,860,999,999
2026-02-06 11:46:05.972 - INFO - 已处理|Processed: 3,862,000,000 kmers, 输出|output: 3,861,999,999
2026-02-06 11:46:22.098 - INFO - 已处理|Processed: 3,863,000,000 kmers, 输出|output: 3,862,999,999
2026-02-06 11:46:38.238 - INFO - 已处理|Processed: 3,864,000,000 kmers, 输出|output: 3,863,999,999
2026-02-06 11:46:54.352 - INFO - 已处理|Processed: 3,865,000,000 kmers, 输出|output: 3,864,999,999
2026-02-06 11:47:10.485 - INFO - 已处理|Processed: 3,866,000,000 kmers, 输出|output: 3,865,999,999
2026-02-06 11:47:26.609 - INFO - 已处理|Processed: 3,867,000,000 kmers, 输出|output: 3,866,999,999
2026-02-06 11:47:42.740 - INFO - 已处理|Processed: 3,868,000,000 kmers, 输出|output: 3,867,999,999
2026-02-06 11:47:58.868 - INFO - 已处理|Processed: 3,869,000,000 kmers, 输出|output: 3,868,999,999
2026-02-06 11:48:15.004 - INFO - 已处理|Processed: 3,870,000,000 kmers, 输出|output: 3,869,999,999
2026-02-06 11:48:31.135 - INFO - 已处理|Processed: 3,871,000,000 kmers, 输出|output: 3,870,999,999
2026-02-06 11:48:47.274 - INFO - 已处理|Processed: 3,872,000,000 kmers, 输出|output: 3,871,999,999
2026-02-06 11:49:03.401 - INFO - 已处理|Processed: 3,873,000,000 kmers, 输出|output: 3,872,999,999
2026-02-06 11:49:19.528 - INFO - 已处理|Processed: 3,874,000,000 kmers, 输出|output: 3,873,999,999
2026-02-06 11:49:35.663 - INFO - 已处理|Processed: 3,875,000,000 kmers, 输出|output: 3,874,999,999
2026-02-06 11:49:51.786 - INFO - 已处理|Processed: 3,876,000,000 kmers, 输出|output: 3,875,999,999
2026-02-06 11:50:07.913 - INFO - 已处理|Processed: 3,877,000,000 kmers, 输出|output: 3,876,999,999
2026-02-06 11:50:24.033 - INFO - 已处理|Processed: 3,878,000,000 kmers, 输出|output: 3,877,999,999
2026-02-06 11:50:40.160 - INFO - 已处理|Processed: 3,879,000,000 kmers, 输出|output: 3,878,999,999
2026-02-06 11:50:56.296 - INFO - 已处理|Processed: 3,880,000,000 kmers, 输出|output: 3,879,999,999
2026-02-06 11:51:12.430 - INFO - 已处理|Processed: 3,881,000,000 kmers, 输出|output: 3,880,999,999
2026-02-06 11:51:28.545 - INFO - 已处理|Processed: 3,882,000,000 kmers, 输出|output: 3,881,999,999
2026-02-06 11:51:44.668 - INFO - 已处理|Processed: 3,883,000,000 kmers, 输出|output: 3,882,999,999
2026-02-06 11:52:00.804 - INFO - 已处理|Processed: 3,884,000,000 kmers, 输出|output: 3,883,999,999
2026-02-06 11:52:16.936 - INFO - 已处理|Processed: 3,885,000,000 kmers, 输出|output: 3,884,999,999
2026-02-06 11:52:33.069 - INFO - 已处理|Processed: 3,886,000,000 kmers, 输出|output: 3,885,999,999
2026-02-06 11:52:49.199 - INFO - 已处理|Processed: 3,887,000,000 kmers, 输出|output: 3,886,999,999
2026-02-06 11:53:05.333 - INFO - 已处理|Processed: 3,888,000,000 kmers, 输出|output: 3,887,999,999
2026-02-06 11:53:21.463 - INFO - 已处理|Processed: 3,889,000,000 kmers, 输出|output: 3,888,999,999
2026-02-06 11:53:37.679 - INFO - 已处理|Processed: 3,890,000,000 kmers, 输出|output: 3,889,999,999
2026-02-06 11:53:53.812 - INFO - 已处理|Processed: 3,891,000,000 kmers, 输出|output: 3,890,999,999
2026-02-06 11:54:09.913 - INFO - 已处理|Processed: 3,892,000,000 kmers, 输出|output: 3,891,999,999
2026-02-06 11:54:26.031 - INFO - 已处理|Processed: 3,893,000,000 kmers, 输出|output: 3,892,999,999
2026-02-06 11:54:42.161 - INFO - 已处理|Processed: 3,894,000,000 kmers, 输出|output: 3,893,999,999
2026-02-06 11:54:58.297 - INFO - 已处理|Processed: 3,895,000,000 kmers, 输出|output: 3,894,999,999
2026-02-06 11:55:14.424 - INFO - 已处理|Processed: 3,896,000,000 kmers, 输出|output: 3,895,999,999
2026-02-06 11:55:30.553 - INFO - 已处理|Processed: 3,897,000,000 kmers, 输出|output: 3,896,999,999
2026-02-06 11:55:46.685 - INFO - 已处理|Processed: 3,898,000,000 kmers, 输出|output: 3,897,999,999
2026-02-06 11:56:02.819 - INFO - 已处理|Processed: 3,899,000,000 kmers, 输出|output: 3,898,999,999
2026-02-06 11:56:18.949 - INFO - 已处理|Processed: 3,900,000,000 kmers, 输出|output: 3,899,999,999
2026-02-06 11:56:35.066 - INFO - 已处理|Processed: 3,901,000,000 kmers, 输出|output: 3,900,999,999
2026-02-06 11:56:51.187 - INFO - 已处理|Processed: 3,902,000,000 kmers, 输出|output: 3,901,999,999
2026-02-06 11:57:07.289 - INFO - 已处理|Processed: 3,903,000,000 kmers, 输出|output: 3,902,999,999
2026-02-06 11:57:23.372 - INFO - 已处理|Processed: 3,904,000,000 kmers, 输出|output: 3,903,999,999
2026-02-06 11:57:39.455 - INFO - 已处理|Processed: 3,905,000,000 kmers, 输出|output: 3,904,999,999
2026-02-06 11:57:55.522 - INFO - 已处理|Processed: 3,906,000,000 kmers, 输出|output: 3,905,999,999
2026-02-06 11:58:11.574 - INFO - 已处理|Processed: 3,907,000,000 kmers, 输出|output: 3,906,999,999
2026-02-06 11:58:27.643 - INFO - 已处理|Processed: 3,908,000,000 kmers, 输出|output: 3,907,999,999
2026-02-06 11:58:43.700 - INFO - 已处理|Processed: 3,909,000,000 kmers, 输出|output: 3,908,999,999
2026-02-06 11:58:59.767 - INFO - 已处理|Processed: 3,910,000,000 kmers, 输出|output: 3,909,999,999
2026-02-06 11:59:15.897 - INFO - 已处理|Processed: 3,911,000,000 kmers, 输出|output: 3,910,999,999
2026-02-06 11:59:32.031 - INFO - 已处理|Processed: 3,912,000,000 kmers, 输出|output: 3,911,999,999
2026-02-06 11:59:48.153 - INFO - 已处理|Processed: 3,913,000,000 kmers, 输出|output: 3,912,999,999
2026-02-06 12:00:04.273 - INFO - 已处理|Processed: 3,914,000,000 kmers, 输出|output: 3,913,999,999
2026-02-06 12:00:20.955 - INFO - 已处理|Processed: 3,915,000,000 kmers, 输出|output: 3,914,999,999
2026-02-06 12:00:37.120 - INFO - 已处理|Processed: 3,916,000,000 kmers, 输出|output: 3,915,999,999
2026-02-06 12:00:53.241 - INFO - 已处理|Processed: 3,917,000,000 kmers, 输出|output: 3,916,999,999
2026-02-06 12:01:09.463 - INFO - 已处理|Processed: 3,918,000,000 kmers, 输出|output: 3,917,999,999
2026-02-06 12:01:25.655 - INFO - 已处理|Processed: 3,919,000,000 kmers, 输出|output: 3,918,999,999
2026-02-06 12:01:41.899 - INFO - 已处理|Processed: 3,920,000,000 kmers, 输出|output: 3,919,999,999
2026-02-06 12:01:58.468 - INFO - 已处理|Processed: 3,921,000,000 kmers, 输出|output: 3,920,999,999
2026-02-06 12:02:14.808 - INFO - 已处理|Processed: 3,922,000,000 kmers, 输出|output: 3,921,999,999
2026-02-06 12:02:31.046 - INFO - 已处理|Processed: 3,923,000,000 kmers, 输出|output: 3,922,999,999
2026-02-06 12:02:47.220 - INFO - 已处理|Processed: 3,924,000,000 kmers, 输出|output: 3,923,999,999
2026-02-06 12:03:03.351 - INFO - 已处理|Processed: 3,925,000,000 kmers, 输出|output: 3,924,999,999
2026-02-06 12:03:19.701 - INFO - 已处理|Processed: 3,926,000,000 kmers, 输出|output: 3,925,999,999
2026-02-06 12:03:35.848 - INFO - 已处理|Processed: 3,927,000,000 kmers, 输出|output: 3,926,999,999
2026-02-06 12:03:51.954 - INFO - 已处理|Processed: 3,928,000,000 kmers, 输出|output: 3,927,999,999
