2026-01-18 10:32:24.852 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始KMERIA完整分析流程|Starting KMERIA complete analysis pipeline
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 执行步骤|Executing step: COUNT
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始k-mer计数|Starting k-mer counting
2026-01-18 10:32:24.853 - INFO - 样本数量|Sample count: 181
2026-01-18 21:11:22.181 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 21:12:01.132 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 21:12:36.592 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 21:13:12.068 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 21:13:51.897 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 21:14:27.440 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 21:15:02.906 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 21:15:38.373 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 21:16:19.339 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 21:16:54.873 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 21:17:30.458 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 21:18:05.989 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 21:18:48.441 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 21:19:24.128 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 21:19:59.671 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 21:20:35.799 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 21:21:11.370 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 21:21:46.958 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 21:22:31.085 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 21:23:06.672 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 21:23:42.284 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 21:24:17.876 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 21:24:53.468 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 21:25:27.250 - INFO - SAM文件读取完成|SAM file reading completed: 339.48M 行|lines, 2000000 k-mers
2026-01-18 21:26:04.874 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.75M filtered hits (保留率|retention: 100.0%)
2026-01-18 21:26:37.837 - INFO - 批次28过滤完成|Batch 28 filtering completed
2026-01-18 21:26:37.838 - INFO - ============================================================
2026-01-18 21:26:37.838 - INFO - 处理批次|Processing batch 29/39
2026-01-18 21:26:37.838 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_029.fa
2026-01-18 21:26:37.838 - INFO - ============================================================
2026-01-18 21:26:37.838 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 21:27:59.573 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 29)
2026-01-18 21:27:59.574 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 21:27:59.574 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 21:28:34.678 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 21:29:10.599 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 21:29:47.240 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 21:30:23.483 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 21:31:00.030 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 21:31:37.068 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 21:32:12.317 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 21:32:49.849 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 21:33:25.194 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 21:34:03.257 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 21:34:38.614 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 21:35:17.451 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 21:35:52.943 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 21:36:28.410 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 21:37:08.166 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 21:37:43.646 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 21:38:19.049 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 21:38:54.599 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 21:39:35.506 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 21:40:11.002 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 21:40:46.500 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 21:41:21.960 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 21:42:04.356 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 21:42:39.919 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 21:43:15.431 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 21:43:51.004 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 21:44:26.550 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 21:45:02.082 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 21:45:46.082 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 21:46:21.662 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 21:46:57.282 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 21:47:32.835 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 21:48:08.387 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 21:48:30.803 - INFO - SAM文件读取完成|SAM file reading completed: 336.31M 行|lines, 2000000 k-mers
2026-01-18 21:49:08.291 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.79M filtered hits (保留率|retention: 100.0%)
2026-01-18 21:49:41.263 - INFO - 批次29过滤完成|Batch 29 filtering completed
2026-01-18 21:49:41.263 - INFO - ============================================================
2026-01-18 21:49:41.263 - INFO - 处理批次|Processing batch 30/39
2026-01-18 21:49:41.263 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_030.fa
2026-01-18 21:49:41.263 - INFO - ============================================================
2026-01-18 21:49:41.263 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 21:51:03.770 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 30)
2026-01-18 21:51:03.770 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 21:51:03.770 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 21:51:38.792 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 21:52:14.654 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 21:52:50.429 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 21:53:26.339 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 21:54:02.602 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 21:54:39.278 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 21:55:16.350 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 21:55:51.590 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 21:56:29.270 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 21:57:04.630 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 21:57:43.045 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 21:58:18.517 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 21:58:57.733 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 21:59:33.171 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 22:00:08.591 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 22:00:48.752 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 22:01:24.269 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 22:01:59.760 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 22:02:35.283 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 22:03:16.759 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 22:03:52.282 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 22:04:27.827 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 22:05:03.369 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 22:05:38.938 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 22:06:21.961 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 22:06:57.467 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 22:07:32.990 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 22:08:08.548 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 22:08:44.104 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 22:09:19.658 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 22:10:04.527 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 22:10:40.094 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 22:11:15.692 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 22:11:51.294 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 22:11:58.553 - INFO - SAM文件读取完成|SAM file reading completed: 342.04M 行|lines, 2000000 k-mers
2026-01-18 22:12:36.295 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.76M filtered hits (保留率|retention: 100.0%)
2026-01-18 22:13:09.625 - INFO - 批次30过滤完成|Batch 30 filtering completed
2026-01-18 22:13:09.625 - INFO - ============================================================
2026-01-18 22:13:09.625 - INFO - 处理批次|Processing batch 31/39
2026-01-18 22:13:09.625 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_031.fa
2026-01-18 22:13:09.625 - INFO - ============================================================
2026-01-18 22:13:09.625 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 22:14:21.235 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 31)
2026-01-18 22:14:21.235 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 22:14:21.235 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 22:14:56.273 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 22:15:31.179 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 22:16:06.259 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 22:16:41.347 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 22:17:17.597 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 22:17:54.223 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 22:18:31.171 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 22:19:08.686 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 22:19:43.991 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 22:20:22.303 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 22:20:57.646 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 22:21:33.076 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 22:22:12.162 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 22:22:47.580 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 22:23:23.060 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 22:24:03.139 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 22:24:38.577 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 22:25:14.102 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 22:25:49.612 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 22:26:30.949 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 22:27:06.449 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 22:27:42.022 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 22:28:17.624 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 22:28:53.121 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 22:29:35.917 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 22:30:11.518 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 22:30:47.049 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 22:31:22.590 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 22:31:58.154 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 22:32:33.740 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 22:33:18.380 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 22:33:53.994 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 22:34:29.558 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 22:34:58.297 - INFO - SAM文件读取完成|SAM file reading completed: 338.08M 行|lines, 2000000 k-mers
2026-01-18 22:35:35.801 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.80M filtered hits (保留率|retention: 100.0%)
2026-01-18 22:36:08.771 - INFO - 批次31过滤完成|Batch 31 filtering completed
2026-01-18 22:36:08.771 - INFO - ============================================================
2026-01-18 22:36:08.771 - INFO - 处理批次|Processing batch 32/39
2026-01-18 22:36:08.771 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_032.fa
2026-01-18 22:36:08.771 - INFO - ============================================================
2026-01-18 22:36:08.771 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 22:37:26.860 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 32)
2026-01-18 22:37:26.860 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 22:37:26.860 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 22:38:01.900 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 22:38:36.878 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 22:39:11.914 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 22:39:48.028 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 22:40:24.485 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 22:40:59.722 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 22:41:36.614 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 22:42:14.073 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 22:42:49.393 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 22:43:27.524 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 22:44:02.886 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 22:44:41.835 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 22:45:17.262 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 22:45:52.713 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 22:46:32.571 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 22:47:08.055 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 22:47:43.533 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 22:48:18.964 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 22:49:00.062 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 22:49:35.603 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 22:50:11.139 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 22:50:46.730 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 22:51:22.289 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 22:52:04.909 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 22:52:40.428 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 22:53:15.991 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 22:53:51.539 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 22:54:27.141 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 22:55:02.648 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 22:55:47.001 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 22:56:22.532 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 22:56:58.131 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 22:57:33.811 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 22:58:09.389 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 22:58:19.271 - INFO - SAM文件读取完成|SAM file reading completed: 342.77M 行|lines, 2000000 k-mers
2026-01-18 22:58:56.983 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.74M filtered hits (保留率|retention: 100.0%)
2026-01-18 22:59:30.394 - INFO - 批次32过滤完成|Batch 32 filtering completed
2026-01-18 22:59:30.395 - INFO - ============================================================
2026-01-18 22:59:30.395 - INFO - 处理批次|Processing batch 33/39
2026-01-18 22:59:30.395 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_033.fa
2026-01-18 22:59:30.395 - INFO - ============================================================
2026-01-18 22:59:30.395 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 23:00:55.404 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 33)
2026-01-18 23:00:55.404 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 23:00:55.404 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 23:01:30.600 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 23:02:06.057 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 23:02:41.642 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 23:03:18.605 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 23:03:55.210 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 23:04:30.424 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 23:05:07.363 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 23:05:44.981 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 23:06:20.332 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 23:06:58.689 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 23:07:34.012 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 23:08:09.431 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 23:08:48.523 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 23:09:23.914 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 23:09:59.310 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 23:10:39.316 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 23:11:14.835 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 23:11:50.334 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 23:12:25.805 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 23:13:07.184 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 23:13:42.712 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 23:14:18.302 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 23:14:53.899 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 23:15:29.526 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 23:16:12.421 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 23:16:47.968 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 23:17:23.594 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 23:17:59.103 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 23:18:34.699 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 23:19:10.365 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 23:19:55.149 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 23:20:30.762 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 23:21:06.356 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 23:21:39.157 - INFO - SAM文件读取完成|SAM file reading completed: 339.22M 行|lines, 2000000 k-mers
2026-01-18 23:22:16.973 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.86M filtered hits (保留率|retention: 100.0%)
2026-01-18 23:22:49.949 - INFO - 批次33过滤完成|Batch 33 filtering completed
2026-01-18 23:22:49.950 - INFO - ============================================================
2026-01-18 23:22:49.950 - INFO - 处理批次|Processing batch 34/39
2026-01-18 23:22:49.950 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_034.fa
2026-01-18 23:22:49.950 - INFO - ============================================================
2026-01-18 23:22:49.950 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 23:24:14.021 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 34)
2026-01-18 23:24:14.021 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 23:24:14.021 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 23:24:49.072 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 23:25:24.026 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 23:25:59.031 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 23:26:35.177 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 23:27:11.776 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 23:27:47.065 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 23:28:24.105 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 23:29:01.641 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 23:29:37.013 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 23:30:15.281 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 23:30:50.649 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 23:31:25.979 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 23:32:05.030 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 23:32:40.442 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 23:33:15.816 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 23:33:55.857 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 23:34:31.312 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 23:35:06.768 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 23:35:42.239 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 23:36:23.556 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 23:36:59.071 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 23:37:34.546 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 23:38:10.085 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 23:38:52.850 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 23:39:28.366 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 23:40:03.874 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 23:40:39.356 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 23:41:14.878 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 23:41:50.410 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 23:42:34.988 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 23:43:10.539 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 23:43:46.121 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 23:44:21.722 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 23:44:57.260 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 23:44:57.998 - INFO - SAM文件读取完成|SAM file reading completed: 340.21M 行|lines, 2000000 k-mers
2026-01-18 23:45:35.689 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.77M filtered hits (保留率|retention: 100.0%)
2026-01-18 23:46:08.844 - INFO - 批次34过滤完成|Batch 34 filtering completed
2026-01-18 23:46:08.844 - INFO - ============================================================
2026-01-18 23:46:08.844 - INFO - 处理批次|Processing batch 35/39
2026-01-18 23:46:08.844 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_035.fa
2026-01-18 23:46:08.844 - INFO - ============================================================
2026-01-18 23:46:08.844 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 23:47:28.538 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 35)
2026-01-18 23:47:28.538 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 23:47:28.538 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 23:48:03.678 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 23:48:38.605 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 23:49:13.637 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 23:49:49.578 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 23:50:25.808 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 23:51:02.394 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 23:51:39.417 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 23:52:16.970 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 23:52:52.251 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 23:53:27.646 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 23:54:05.961 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 23:54:41.324 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 23:55:20.498 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 23:55:55.898 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 23:56:31.339 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 23:57:11.438 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 23:57:46.809 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 23:58:22.316 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 23:58:57.775 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 23:59:39.213 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 00:00:14.769 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 00:00:50.358 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 00:01:25.862 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 00:02:01.391 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 00:02:44.283 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 00:03:19.827 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 00:03:55.357 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 00:04:30.958 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 00:05:06.548 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 00:05:42.215 - INFO - 已处理|Processed: 300.00M 行|lines
